4	myxochromide_3
4	myxochromide_4
4	myxochromide_5
4	myxochromide_c_2_1
4	myxochromide_c_2_2
4	myxochromide_c_2_3
4	myxochromide_c_2_4
4	myxochromide_c_2_5
4	myxochromide_c_2_6
4	myxochromide_c_2_7
4	myxochromide_a_3_1
4	myxochromide_a_3_2
4	myxochromide_a_3_3
4	myxochromide_a_3_4
4	myxochromide_a_3_5
4	myxochromide_a_3_6
4	myxochromide_a_3_7
4	myxochromide_a_2_1
4	myxochromide_a_2_2
4	myxochromide_a_2_3
4	myxochromide_a_2_4
4	myxochromide_a_2_5
4	myxochromide_a_2_6
4	myxochromide_a_2_7
4	myxochromide_a_4_1
4	myxochromide_a_4_2
4	myxochromide_a_4_3
4	myxochromide_a_4_4
4	myxochromide_a_4_5
4	myxochromide_s_1
4	myxochromide_s_2
4	myxochromide_s_3
4	myxochromide_s_4
4	myxochromide_s_5
4	myxochromide_d_1
4	myxochromide_d_2
4	myxochromide_d_3
4	myxochromide_d_4
4	myxochromide_a_1
4	myxochromide_a_2
4	myxochromide_a_3
4	myxochromide_a_4
4	myxochromide_a_5
4	myxochromide_a_6
4	myxochromide_a_7
4	myxochromide_c_1
4	myxochromide_c_2
4	myxochromide_c_3
4	myxochromide_c_4
4	myxochromide_c_5
4	myxochromide_c_6
4	myxochromide_c_7
4	myxochromide_b_1
4	myxochromide_b_2
4	myxochromide_b_3
4	myxochromide_b_4
4	myxochromide_b_5
4	myxochromide_b_6
4	myxochromide_b_7
5	arylomycin_1
5	arylomycin_2
5	arylomycin_3
5	arylomycin_4
5	arylomycin_5
5	arylomycin_6
5	arylomycin_7
5	arylomycin_8
5	arylomycin_9
5	jawsamycin_1
5	jawsamycin_2
5	jawsamycin_3
5	jawsamycin_4
5	jawsamycin_5
5	epoxomicin_1
5	epoxomicin_2
5	epoxomicin_3
5	epoxomicin_4
5	epoxomicin_5
5	albachelin_1
5	albachelin_2
5	albachelin_3
5	quinomycin_1
5	quinomycin_2
5	quinomycin_3
5	quinomycin_4
5	quinomycin_5
5	scabichelin_1
5	scabichelin_2
5	scabichelin_3
5	scabichelin_4
5	triostin_a_1
5	triostin_a_2
5	triostin_a_3
5	triostin_a_4
5	triostin_a_5
5	SW_163_15
5	SW_163_16
5	SW_163_17
5	SW_163_18
5	SW_163_19
5	thiocoraline_10
5	thiocoraline_11
5	thiocoraline_12
5	thiocoraline_13
5	actinomycin_6
5	actinomycin_7
5	actinomycin_8
5	actinomycin_9
5	actinomycin_10
5	actinomycin_11
5	actinomycin_12
5	actinomycin_13
5	actinomycin_14
5	actinomycin_15
5	actinomycin_16
5	actinomycin_17
5	teleocidin_b_1
5	teleocidin_b_2
5	teleocidin_b_3
5	teleocidin_b_4
5	teleocidin_b_5
5	echinomycin_7
5	echinomycin_8
5	echinomycin_9
5	echinomycin_10
5	echinomycin_11
5	echinomycin_12
5	griselimycin_1
5	griselimycin_2
5	griselimycin_3
5	griselimycin_4
5	griselimycin_5
5	griselimycin_6
5	griselimycin_7
5	griselimycin_8
5	griselimycin_9
5	griselimycin_10
5	griselimycin_11
5	griselimycin_12
5	griselimycin_13
5	griselimycin_14
5	griselimycin_15
5	griselimycin_16
6	daunorubicin_1
6	daunorubicin_2
6	daunorubicin_3
6	daunorubicin_4
6	daunorubicin_5
6	daunorubicin_6
6	daunorubicin_7
6	pristinamycin_7
6	pristinamycin_8
6	pristinamycin_9
6	pristinamycin_10
6	pristinamycin_11
6	chartreusin_2_1
6	chartreusin_2_2
6	chartreusin_2_3
6	chartreusin_2_4
6	chartreusin_2_5
6	nogalamycin_1
6	nogalamycin_3
6	nogalamycin_4
6	nogalamycin_5
6	nogalamycin_6
6	nogalamycin_7
6	aclacinomycin_2_1
6	aclacinomycin_2_2
6	aclacinomycin_2_3
6	aclacinomycin_2_4
6	aclacinomycin_2_5
6	aclacinomycin_2_6
6	aclacinomycin_2_7
6	aclacinomycin_1
6	aclacinomycin_2
6	aclacinomycin_3
6	aclacinomycin_4
6	aclacinomycin_5
6	aclacinomycin_6
6	aclacinomycin_7
6	doxorubicin_1
6	doxorubicin_2
6	doxorubicin_3
6	doxorubicin_4
6	doxorubicin_5
6	doxorubicin_6
6	doxorubicin_7
6	cinerubin_8
6	cinerubin_10
6	cinerubin_11
6	cinerubin_12
6	cosmomycin_d_1
6	cosmomycin_d_2
6	cosmomycin_d_3
6	cosmomycin_d_4
7	vancomycin_1
7	vancomycin_2
7	vancomycin_3
7	vancomycin_4
7	vancomycin_5
7	chromomycin_11
7	chromomycin_12
7	apoptolidin_1
7	maduropeptin_1
7	maduropeptin_2
7	maduropeptin_3
7	maduropeptin_4
7	maduropeptin_5
7	maduropeptin_6
7	maduropeptin_7
7	kijanimicin_2
7	kijanimicin_3
7	kijanimicin_4
7	kijanimicin_5
7	kijanimicin_6
7	rubradirin_15
7	rubradirin_16
7	rubradirin_17
7	rubradirin_18
7	chrysomycin_10
7	chrysomycin_11
7	chrysomycin_12
7	chrysomycin_13
7	balhimycin_1
7	balhimycin_2
7	balhimycin_3
7	balhimycin_4
7	balhimycin_5
7	arimetamycin_6
7	arimetamycin_7
7	arimetamycin_8
7	arimetamycin_9
